fecha_extraccion,hora_extraccion,distrito,establecimiento,direccion,telefono,precio,unidad_medida,producto,fuente
2026-08-03,09:42:14,SAN LUIS,GLOBAL FUEL S.A.,AV. NICOLAS ARRIOLA N° 3191,013261088/013261089,6.99,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SAN LUIS,COESTI S.A.,AV. NICOLAS AYLLON N° 1340,978836138,6.99,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SAN MARTIN DE PORRES,INVERSIONES JULIO III SAC,"INTERSECCION AV. CENTRAL Y AV. LAS TORRES MZ. C, LOTES 8, 9, 10 Y 11, ASOC. DE VIVIENDA. SANTA MARIA DE NARANJAL",944570361,6.14,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SAN MARTIN DE PORRES,COPRINI S.A.C.,"AV. TANTAMAYO CRUCE CON CALLE LLATA, MZ A, LT. 22 Y 23 – URB. SOL DE NARANJAL",015918292/989599589,6.19,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SAN MARTIN DE PORRES,CORPORACION HA SAC,"AV. ALFREDO MENDIOLA N° 6810, ESQ. CON AV. SAN MIGUEL Y CALLE SAN LUIS",915191516/943564713,6.24,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SAN MARTIN DE PORRES,ESTACION DE SERVICIOS EL TORITO,"LOTE 4, MZ. D6, AV ALFREDO MENDIOLA N° 8050 - URB PRO SEXTO SECTOR",017179856/986963895/964633883,6.25,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SAN MARTIN DE PORRES,CORPORACION JUDY S.A.C.,"AV. CANTA CALLAO, PARCELA Nº 59, U. C. Nº 10668, EX COOPERATIVA DE PRODUCCIÓN VIRGEN DEL ROSARIO, LTDA. Nº 77",,6.45,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SAN MARTIN DE PORRES,JOSUE RUFO TANTAVILCA CHUQUILLANQUI,"MZ. A, LOTE 26, ASOCIACION DE VIVIENDA OJIHUA INTERSECCION DE LA AV. LOS OLIVOS (EX SANTA ROSA) CON LA AUTOPISTA CANTA CALLAO",017671337/991050158,6.49,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SAN MARTIN DE PORRES,SUNNA OIL SAC,"INTERSECCION DE LA AV. UNIVERSITARIA Y AV. ANGELICA GAMARRA (LT. 01-B), URB. SANTO TOMAS DE GARAGAY",012080100/953756950,6.49,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SAN MARTIN DE PORRES,MIOLENA S.A,"AV. CANTA CALLAO Y CALLE 2 - MZ. F, LT. 19 - 22, 38, 39, URB. BRISAS DE STA ROSA",,6.49,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SAN MARTIN DE PORRES,CORPORACION GEAMAR SAC,"AV. CARLOS IZAGUIRRE MZ. D LTES. 4, 5 Y 6. URBANIZACION CALIFORNIA",971204206,6.52,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SAN MARTIN DE PORRES,CONSORCIO KINZUKO S.A.C.,"AV. CANTA CALLAO - MZ. J, LT. 16, 17, 18 Y 19. URB LAS BRISAS",012403709/988989042,6.54,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SAN MIGUEL,ESTACION LA MAR PRIMAX,AV. LA MAR N° 2382 Y AV. RIVAGÜERO N° 810 URB. PANDO IV ETAPA (ANTES AV. RIVA AGUERO ESQ. CON LA MAR),975363363/938903511,7.45,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SAN MIGUEL,PETROCENTRO YULIA S.A.C.,"AV. LA MARINA Nº 2789 ESQUINA CON AV. RAFAEL ESCARDO, URB MARANGA",015783007,7.59,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SAN MIGUEL,COESTI LA MARINA,"AV. LA MARINA N° 2185, ESQUINA AV. RIVA AGÜERO",511012080100/012033100/978837971,7.69,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SAN MIGUEL,COESTI S.A,"AV. LA PAZ 1200, ESQUINA CALLE FRANCISCO DE ZELA",012080100/944993603/978292052,7.79,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SAN MIGUEL,COESTI LA PAZ,AV. LA PAZ N° 915. ESQ. CON CALLE INCLAN,012080100/01203 3100/978881473,7.79,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SAN MIGUEL,ESTACION DE SERVICIOS SANTO TOMAS DE LIMA S.A.C.,AV. VENEZUELA ESQUINA CON AV. RIVA AGUERO,942352955,7.79,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SAN MIGUEL,COESTI S.A,AV. RAFAEL ESCARDO N° 250,012033100/996766542/978863420,7.85,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SAN MIGUEL,ES EL CARMELO,AV. LA MARINA N° 3112 – URB. MARANGA CUARTA ETAPA,012080100/978292052/956852070,7.85,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SAN MIGUEL,COESTI S.A.,AV. ELMER FAUCETT NO. 384,012080100/012033100/978835239,7.89,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SAN MIGUEL,COESTI S.A.,"AV. LA PAZ Y CALLE GRAN MARISCAL AGUSTIN GAMARRA MESSIA (ANTES JIRON) DENOMINADO LOTE 246, SUBLOTE A,B,C Y D DE LA MZ. 14 URBANIZACIÓN MIRAMAR..",012033100/996207533/978844275,7.89,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SANTA ANITA,COMPAÑÍA PETROLERA PLUS SAC,"AV. HUANCARAY MZ. A-6, LOTES DEL 44 AL 47, URB. LAS FLORES",019038752/947180410,6.7,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SANTA ANITA,EMPRESA DE TRANSPORTES Y SERVICIOS ALMIRANTE MIGUEL GRAU S.A.,"AV. COLECTORA CUADRA 4, MZ. ""A-19"" LOTE 3",924783545/992611408,6.75,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SANTA ANITA,ESTACION DE SERVICIO SANTA ANITA S.A.C.,AV. METROPOLITANA MZ. C-8 LOTE 20,017048847/964683361/967760637,6.75,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SANTA ANITA,SERVICENTRO EL ASESOR S.A.C.,"AV HUAROCHIRI N° 905, ESQUINA CON AV. ALTO HUANCARAY, MZ. H1, LOTES 2, 3, 4, 5 Y 6 URB. EL ASESOR",934891167/921159255,6.79,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SANTA ANITA,FLORENCIA SOTO LOARDO,"AV. LOS CHANCAS CON CALLE N° 8, LOTE 26-27, ASOCIACIÓN DE VIVIENDA LOS PINOS",,6.84,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SANTA ANITA,GLOBAL FUEL S.A.,AV. SANTIAGO DE CHUCO N° 501 ESQUINA CON AV. APURIMAC – COOPERATIVA UNIVERSAL,013624778/014792118,7.99,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SANTA ROSA,AERO GAS DEL NORTE SOCIEDAD ANONIMA CERRADA,CARRETERA PANAMERICANA NORTE KM. 42,974686620/981545128,7.49,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SANTIAGO DE SURCO,COESTI S.A,"AV. JAVIER PRADO ESTE S/N CUADRA 44, URB. FUNDO MONTERRICO CHICO",012080100/012033100/996373345,7.49,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SANTIAGO DE SURCO,COESTI S.A,"AV. SAN JUAN N° 112, URB. SANTA TERESA",012080100/012033100/979131644,7.49,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SANTIAGO DE SURCO,SERVICENTRO GERMANICO F.H. S.A.C.,AV. REPUBLICA DE PANAMA N° 6901-A ESQ. CON AV. MARISCAL CASTILLA,990143117/995459993,7.58,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SANTIAGO DE SURCO,GRIFOS LA TUNA S.A.C.,AV. SANTIAGO DE SURCO N° 3600 MZ. MI LOTE-3 URB. LOS ROSALES,977888386,7.59,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SANTIAGO DE SURCO,ESTACION DE SERVICIOS BOLIVAR S.A.,AV. SANTIAGO DE SURCO Nº 4420,012746003,7.6,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SANTIAGO DE SURCO,COESTI S.A.,AV. TOMAS MARSANO Nº 4080 ESQUINA CON AV. SURCO,012033100/012080100/995028368,7.65,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SANTIAGO DE SURCO,COESTI GRANADA,AV. MARISCAL CASTILLA N° 905,012080100/999044373,7.69,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SANTIAGO DE SURCO,INVERSIONES GASSURCO S.A.C.,"AV. GUARDIA CIVIL N° 1024 MZ. B. LT 1, URB. SANTA ROSA DE SURCO",960113473/937549929,7.75,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SANTIAGO DE SURCO,SERVICENTRO LOS ROSALES S.A.,AV. AYACUCHO Nº 140 - 144,998450561/998450493,7.79,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SANTIAGO DE SURCO,GANAGAS S.A.C.,"AV. LOS PROCERES N° 655 MZ. 2866 LOTE 01, URBANIZACION MONTE SAN LORENZO",,7.89,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SURQUILLO,MULTISERVICIOS ECOGAS S.A.C.,AV. AVIACION N° 4269-4285 ESQUINA CON CALLE CLARA BARTON N° 121,,7.79,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SURQUILLO,ESTACIÓN DE SERVICIOS SAC,AV. REPUBLICA DE PANAMA N° 4361 - 4395,956907775,7.89,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SURQUILLO,REPSOL COMERCIAL S.A.C.,AV. ANGAMOS ESTE N° 1715 ESQ. CON CALLE UNO,971824120,7.89,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SURQUILLO,COESTI S.A,AV. AVIACION N° 4524 ESQUINA CON LA AV. VILLARAN,5112080100/5112033100/978874011,7.89,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SURQUILLO,COESTI EL ROSARIO,AV. TOMAS MARSANO N° 1008 ESQUINA CON AV. ANGAMOS,012080100/978292052/978916262,7.99,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SURQUILLO,REPSOL COMERCIAL S.A.C.,AV REPUBLICA DE PANAMA Nº 5185,998158023,8.99,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,SURQUILLO,SERVICIOS RIGAL SAC,AV. PASEO DE LA REPUBLICA N° 4251,983742935,9.29,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,VILLA EL SALVADOR,TERTISA COMBUSTIBLES S.A.,CARRETERA PANAMERICANA SUR KM. 19.8,,6.75,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,VILLA EL SALVADOR,PETROSUR S.A.C.,CARRETERA PANAMERICANA SUR KM. 19.5,988380432/999263219,6.79,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,VILLA EL SALVADOR,ESTACION DE SERVICIOS PERCY CAR S.R.L.,"AV. PASTOR SEVILLA Y AV. MARIA REICHE, MZ. A LOTES 6, 7, 8 Y 9 SECTOR 2, 4TA ETAPA URB. PACHACAMAC",990047273,6.86,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,VILLA EL SALVADOR,INVERSIONES NOBAL S.A.C.,AV. SEPARADORA INDUSTRIAL ESQUINA CON CALLE C1 AGRUPAMIENTO PACHACAMAC MZ. B1 PARCELA 3C GRUPO B LOTE 25,013707464/949887181,6.86,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,VILLA EL SALVADOR,PETRO EXPLORIUM S.A.C.,AV. MARIA REICHE S/N. CON SEPARADORA INDUSTRIAL - URB. PACHACAMAC,989163488,6.86,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,VILLA EL SALVADOR,GRUPO REVILLA S.A.C.,"AV. REVOLUCIÓN ESQ AV. TALARA SECTOR 3 GRUPO 12 MZ. N LOTES 2, 3, 4 Y 5",,6.94,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,VILLA EL SALVADOR,INVERSIONES MICE S.A.C.,"AV. MARIA REYCHE Y AV. SEPARADORA INDUSTRIAL IV ETAPA, URB. PACHACAMAC",988582288,6.94,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,VILLA EL SALVADOR,JEVARO S.A.C.,"AV. 200 MILLAS ESQ. CON AV. MICAELA BASTIDAS, MZ. C5, LOTE 12, GRUPO RESIDENCIAL 31 SECTOR 3",,6.95,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,VILLA EL SALVADOR,ZETA GAS ANDINO SA,"SECTOR 03, GRUPO 19, MZ. M, LOTES. 1, 2, 3 Y 24",015170707/966883165/945701547,6.95,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,VILLA EL SALVADOR,INVERSIONES PERCY CAR S.R.L.,"SECTOR 1 GRUPO 25A - MZ. I, LT. 1",,6.97,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,VILLA MARIA DEL TRIUNFO,PITS GNV S.A.C.,"AV. NICOLAS DE PIEROLA N° 800 MZ. H-1, LOTE 16 ESQ. CON LA AV. VILLA MARIA",,6.69,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,VILLA MARIA DEL TRIUNFO,GASOCENTRO AUFRA SOCIEDAD ANONIMA CERRADA,AV. PROGRESO ESQ. JR. SIMON BOLIVAR PP. JJ. JOSE CARLOS MARIATEGUI MZ. N 5 LOTE 9 ETAPA SEGUNDA SECTOR SANTA ROSA Y BELEN P03097270,,6.69,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,VILLA MARIA DEL TRIUNFO,HYTEK AUTOGAS,"MZ. C, LOTE 1, GRUPO RESIDENCIAL N° 3, PUEBLO JOVEN NUEVO PROGRESO (AV. PACHACUTEC N° 8035)",998928453,6.9,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,VILLA MARIA DEL TRIUNFO,ESTACION DE SERVICIOS NUEVO PROGRESO S.A.C.,"AV. PACHACUTEC CON AVENIDA Nº 4 LT. 2, 3, 4, 5 - AA.HH. NUEVO PROGRESO",949145106,6.94,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,VILLA MARIA DEL TRIUNFO,ESTACION DE SERVICIOS LAS CONCHITAS E.I.R.L.,"AV PACHACUTEC Nº 6587 MZ D LOTES N° 14,16, 18, 19 SANTA ROSA DE TABLADA DE LURIN",012950650/996640733,6.97,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,VILLA MARIA DEL TRIUNFO,ESTACION DE SERVICIOS PETRO WORLD SAC,"AV. EL SOL N° 278, MZ. K1 LOTE 8 PRIMER HOGAR POLICIAL ZONA 1",996317858/987868359,6.99,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,VILLA MARIA DEL TRIUNFO,COESTI SA,"AV. LIMA N° 2000, P.J. VILLA POETA JOSE GALVEZ PARCELA B MZ. 159, LOTE 4",012033100/979016785/944813800,6.99,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,VILLA MARIA DEL TRIUNFO,SERVICENTRO JOSE GALVEZ S.A.,AV. LIMA N° 1455,013544720/012930255,6.99,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,VILLA MARIA DEL TRIUNFO,EKYS INVERSIONES SAC,AV. JOSE CARLOS MARIATEGUI 1217,912561494/984172797,7.0,Galones,GLP - Granel,Facilito Osinergmin
2026-08-03,09:42:14,VILLA MARIA DEL TRIUNFO,CORPORACION BILCON GAS SAC,ASENTAMIENTO HUMANO VILLA MARIA DEL TRIUNFO MZ. E - 5 LOTE 5 - SECTOR VILLA MARIA DEL TRIUNFO,952487583,7.0,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,ANCON,ESTACIÓN DE SERVICIOS ANCÓN S.A.,"PANAMERICANA NORTE KM. 44, URB. SAN JOSE, MZ. N LOTE 3",945635871/994644849,7.49,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,ANCON,CENTER GAS SAC,"PANAMERICANA NORTE KM 44.5, SUB LOTE A-1 ASOCIACION DE PRODUCTORES INDUSTRIALES PECUARIOS DE ANCÓN",016788937/981530091,7.49,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,ANCON,ESTACION DE SERVICIOS LLACUA SOCIEDAD ANONIMA CERRADA,"AV. LAS PYMES, ASOC. ONG. INSTITUTO DE PROMOCIÓN Y DESARROLLO DE LA PEQUEÑA Y MEDIANA EMPRESA - INDEPROPYME, MZ. L2, LOTES 04, 05, 06, 07, 08 Y 09",951117732,7.99,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,BREÑA,INVERSIONES JIARA SAC,AV. ARICA NRO. 1301,941047511,6.85,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,BREÑA,EXPERIENCIA PERUANA S.A.C.,JR. HUARAZ N° 1484 - 1494 ESQUINA CON JR. RESTAURACION,955108634,7.75,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,BREÑA,DUOGAS S.A.,AV. ARICA N° 580 - 590 ESQ. CON JR. JORGE CHAVEZ,,7.79,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,BREÑA,COESTI SA,"AV. ARICA 481, ESQUINA CON JR. GENERAL VARELA Y JR. REBECA OQUENDO",012033100/978874540/919445666,7.89,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,BREÑA,GLOBAL FUEL S.A.,ESQUINA AV. ZORRITOS Y AV. TINGO MARÍA,976110149,7.99,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,INDEPENDENCIA,GRUPO DE GESTION C SA,"AV. GERARDO UNGER Nº 4885, URB NARANJAL",991892930/990682529,6.23,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,INDEPENDENCIA,TRANSPORTES Y SERVICIOS SANTA CRUZ S.A.,"AV. NARANJAL N° 299, URB. INDUSTRIAL NARANJAL",941418880/970834018,6.25,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,INDEPENDENCIA,SERGAS,AV. CARLOS IZAGUIRRE N° 220,932500787/946597195,6.39,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,INDEPENDENCIA,GASOCENTRO NORTE S.A.C.,AV. GERARDO UNGER N° 3301 ESQ. CON JR. RUFINO MACEDO,,6.72,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,INDEPENDENCIA,GRIFOS ESPINOZA S.A.,AV. ALFREDO MENDIOLA N° 3550,017080700/994295625,6.73,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,INDEPENDENCIA,GRIFO EL PACIFICO SAC,"AV. INDUSTRIAL N° 3491, ESQUINA CON AV. EL PACIFICO",012503235/998267299,6.74,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,INDEPENDENCIA,YVI HERMELINDA GALVEZ TRONCOS,"AV. CHINCHAYSUYO Nº 402 - 404, URB. TAHUANTINSUYO",015261919/015268235,6.99,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,INDEPENDENCIA,EMPRESA INDUSTRIAL COMERCIAL Y DE SERVICIOS MATILDE LEON S.A.,AV. TUPAC AMARU MZ. G LT. 1 Y 2 COOP. VIVIENDA SANTA LIGIA,981289194/994016240,6.99,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,JESUS MARIA,TERPEL PERU SAC,"AV. CUBA N° 116 - 120, ESQ. CON AV. ARENALES N° 990",012025432/954809972,6.99,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,JESUS MARIA,ESTACION DE SERVICIOS PASO DE LOS ANDES S.A.C.,AV. BRASIL N° 699,016122323/995946137,7.79,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,JESUS MARIA,GASOLINAS DE AMERICA,AV. GENERAL GARZON N° 688,993298168,7.79,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,JESUS MARIA,COESTI SA,AV. FAUSTINO SANCHEZ CARRION Nº 471 ESQUINA CON JR. ESTADOS UNIDOS,012080100/919445666/978848515,7.85,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,JESUS MARIA,COESTI S.A,GREGORIO ESCOBEDO ESQ. CON HUIRACOCHA,5112080100/978292052/919445666,7.89,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,LA MOLINA,COESTI S.A MONTERRICO,"AV. LA MOLINA Nº 580, ESQ. CON LA CALLE LAS MANDARINAS",012080100/012033100/999024617,6.79,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,LA MOLINA,COESTI S.A. ES FRUTALES,"AV. LOS FRUTALES N° 994, ACUMULACIÓN DE LOS LOTES 1 Y 2, MANZANA A, URBANIZACIÓN CAMINO REAL",012080100/012033100/988070461,6.89,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,LA MOLINA,ENERGIGAS SAC,"AV. JAVIER PRADO ESTE N° 5411, ESQ. CON CALLE LOS ALBARICOQUES, MZ Q, LOTE 11",994271025,6.89,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,LA MOLINA,ORGANIZACION FUTURO S.A.C.,AV. JAVIER PRADO ESTE N° 6651 URB. SANTA PATRICIA - III ETAPA,931229232/977810907,6.94,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,LA MOLINA,COESTI S.A JAVIER PRADO 2,"AV. JAVIER PRADO ESTE MZ. O - 6 LOTE 3, ESQUINA CALLE TOULON, URB. LA RIVERA DE MONTERRICO",012080100/012033100/978881461,6.99,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,LA MOLINA,SERVICENTRO MUSA EIRL,"AV. LA MOLINA ESTE Nº 2295, ESQUINA PUNTA PEJERREY - URB. EL SOL DE LA MOLINA",960782161,7.29,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,LA MOLINA,GRIFOS ESPINOZA S.A.,"AV. LA MOLINA N° 1595, URB. SOL DE LA MOLINA",017080700/994293298,7.49,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,LA MOLINA,COESTI S.A. ESFERRERO,ESQ. AV. RAUL FERRERO CON AV. ALAMEDA DEL CORREGIDOR,5112080100/2033100/978847430,7.55,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,LA MOLINA,COESTI S.A UNIVERSIDAD,"AV. MELGAREJO, ESQ. CON LA AV. UNIVERSIDAD",012080100/919445666/996373355,7.55,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,LA MOLINA,ESTACION DE SERVICIOS LA PUNTA E.I.R.L.,"JR. LA PUNTA MZ. 3-T LOTE 23, ESQ. CON AV. LA MOLINA, URB. EL SOL DE LA MOLINA",,7.69,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,LA VICTORIA,GRIFOS GES SAC,AV. ISABEL LA CATOLICA N° 690,920709305,6.28,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,LA VICTORIA,ENERGIGAS SAC,"AV. MANCO CAPAC N° 993, ESQUINA CON AV. ISABEL LA CATOLICA",012033000/994271029,6.29,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,LA VICTORIA,ENERGIGAS SAC,AV. MANCO CAPAC N° 1189 Y JR. FRANCIA N° 423,012033001/933909338,6.29,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,LA VICTORIA,SAM GAS SAC,AV. JAVIER PRADO ESTE N° 1593,944208427/994102725,6.38,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,LA VICTORIA,SERVICENTRO TACNA 2,"AV. NICOLAS AYLLON MZ. 306, LOTES 1, 2 Y 3. ESQ. CON AV. MEXICO, URB. SAN PABLO",012033100/2033178/978846233,6.39,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,LA VICTORIA,SERVICENTRO TACNA,AV. MEXICO Nº 210,012651153/953756950,6.39,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,LA VICTORIA,ESTACION DE SERVICIO SAN JOSE,"AV. HIPOLITO UNANUE N° 366, ESQ. CON JR. SAENZ PEÑA",,6.49,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,LA VICTORIA,ONCAP S.A.C.,"AV. MEXICO N° 380-390, ESQUINA CON JR. LOS JACINTOS",016351134,6.54,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,LA VICTORIA,GO MANCO CAPAC S.A.C.,AV. MANCO CAPAC N° 693,982416316,6.55,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,LA VICTORIA,PETRONEX PERU S.A.C.,AV. JAIME BAUZATE Y MEZA N° 564-568,013306391,6.59,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,LIMA,BEMCHO S.A.C.,JR. SARGENTO ENRIQUE VILLAR 308 MZ. 12-B LT. 06 URB. SANTA BEATRIZ,960113383,7.07,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,LIMA,GRIFOS ESPINOZA S.A.,"AV. AREQUIPA Nº 908, ESQUINA CON JR. EMILIO FERNANDEZ - URB. SANTA BEATRIZ",017080700/994263100,7.07,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,LIMA,COESTI S.A,AV. GRAU N° 1308 ESQ JR. HUANUCO Nª 1101,5112033100/996215112/978870303,7.19,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,LIMA,REPSOL COMERCIAL SAC,"AV. TINGO MARIA N° 994, ESQUINA CON AV. REPUBLICA DE VENEZUELA N° 1820",944654593/996373267,7.19,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,LIMA,COESTI S.A,"AV. TINGO MARIA N° 1172-1194, ESQ. CON RAUL PORRAS BARRENECHEA",012080100/012033100/978833604,7.29,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,LIMA,ENERGIGAS S.A.C.,AV. VENEZUELA N° 3300,,7.37,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,LIMA,COOPERATIVA DE SERVICIOS MULTIPLES ALAS PERUANAS,"ESQ. DE LA AV. VENEZUELA Nº 3343 CON JR. ARISTIDES DEL CARPIO, URB. INDUSTRIAL PALOMINO",988443288/985628788,7.39,Galones,GLP - Granel,Facilito Osinergmin
2026-08-04,09:18:23,LIMA,ENERGIGAS SAC,"AV. ARGENTINA Nº 1830-1858, ESQUINA CON AV. NICOLAS DUEÑAS",981029008,7.53,Galones,GLP - Granel,Facilito Osinergmin
